word,part_of_speech,level,category
involved,adj,B1,Adjectives - Negative Qualities
located,adj,B1,Adjectives - Negative Qualities
organized,adj,B1,Adjectives - Negative Qualities
prepared,adj,B1,Adjectives - Negative Qualities
related,adj,B1,Adjectives - Negative Qualities
relaxed,adj,B1,Adjectives - Negative Qualities
repeated,adj,B1,Adjectives - Negative Qualities
retired,adj,B1,Adjectives - Negative Qualities
spoken,adj,B1,Adjectives - Negative Qualities
written,adj,B1,Adjectives - Negative Qualities
still,adj,B1,Adjectives - Negative Qualities
economic,adj,B1,Adjectives - Negative Qualities
imaginary,adj,B1,Adjectives - Negative Qualities
indirect,adj,B1,Adjectives - Negative Qualities
innocent,adj,B1,Adjectives - Negative Qualities
old-fashioned,adj,B1,Adjectives - Negative Qualities
far,adj,B1,Adjectives - Negative Qualities
worth,adj,B1,Adjectives - Negative Qualities
alcoholic,adj,B1,Adjectives - Negative Qualities
colored,adj,B1,Adjectives - Negative Qualities
various,adj,B1,Adjectives - Negative Qualities
expand,v,B1,Verbs - Change & Development
age,v,B1,Verbs - Change & Development
freeze,v,B1,Verbs - Change & Development
fear,v,B1,Verbs - Emotional & Psychological
suffer,v,B1,Verbs - Emotional & Psychological
annoy,v,B1,Verbs - Emotional & Psychological
frighten,v,B1,Verbs - Emotional & Psychological
ignore,v,B1,Verbs - Emotional & Psychological
empty,v,B1,Verbs - Physical State Changes
combine,v,B1,Verbs - Physical State Changes
separate,v,B1,Verbs - Physical State Changes
divide,v,B1,Verbs - Physical State Changes
attach,v,B1,Verbs - Physical State Changes
consist,v,B1,Verbs - Physical State Changes
examine,v,B1,Verbs - Investigation & Analysis
investigate,v,B1,Verbs - Investigation & Analysis
reflect,v,B1,Verbs - Investigation & Analysis
conclude,v,B1,Verbs - Investigation & Analysis
scan,v,B1,Verbs - Investigation & Analysis
guard,n,B1,Verbs - Conflict & Force
guard,v,B1,Verbs - Conflict & Force
shoot,v,B1,Verbs - Conflict & Force
protest,n,B1,Verbs - Conflict & Force
protest,v,B1,Verbs - Conflict & Force
punish,v,B1,Verbs - Conflict & Force
murder,n,B1,Verbs - Conflict & Force
murder,v,B1,Verbs - Conflict & Force
bury,v,B1,Verbs - Creation & Destruction
explode,v,B1,Verbs - Creation & Destruction
need,v,B1,Verbs - Need & Requirement
require,v,B1,Verbs - Need & Requirement
consume,v,B1,Verbs - Need & Requirement
place,v,B1,Verbs - Positioning & Placement
face,v,B1,Verbs - Positioning & Placement
point,v,B1,Verbs - Positioning & Placement
locate,v,B1,Verbs - Positioning & Placement
center,v,B1,Verbs - Positioning & Placement
head,v,B1,Verbs - Positioning & Placement
hand,v,B1,Verbs - Positioning & Placement
remain,v,B1,Verbs - Miscellaneous Actions
occur,v,B1,Verbs - Miscellaneous Actions
relate,v,B1,Verbs - Miscellaneous Actions
suit,v,B1,Verbs - Miscellaneous Actions
attract,v,B1,Verbs - Miscellaneous Actions
impact,n,B1,Verbs - Miscellaneous Actions
impact,v,B1,Verbs - Miscellaneous Actions
assist,v,B1,Verbs - Miscellaneous Actions
prove,v,B1,Verbs - Miscellaneous Actions
survive,v,B1,Verbs - Miscellaneous Actions
quit,v,B1,Verbs - Miscellaneous Actions
switch,v,B1,Verbs - Miscellaneous Actions
pretend,v,B1,Verbs - Miscellaneous Actions
breathe,v,B1,Verbs - Miscellaneous Actions
result,v,B1,Verbs - Miscellaneous Actions
risk,n,B1,Verbs - Miscellaneous Actions
risk,v,B1,Verbs - Miscellaneous Actions
tend,v,B1,Verbs - Miscellaneous Actions
escape,v,B1,Verbs - Miscellaneous Actions
escape,n,B1,Verbs - Miscellaneous Actions
block,v,B1,Verbs - Miscellaneous Actions
request,v,B1,Verbs - Miscellaneous Actions
supply,n,B1,Verbs - Miscellaneous Actions
supply,v,B1,Verbs - Miscellaneous Actions
type,v,B1,Verbs - Miscellaneous Actions
reject,v,B1,Verbs - Miscellaneous Actions
retire,v,B1,Verbs - Miscellaneous Actions
qualify,v,B1,Verbs - Miscellaneous Actions
specialize,v,B1,Verbs - Miscellaneous Actions
commit,v,B1,Verbs - Miscellaneous Actions
donate,v,B1,Verbs - Miscellaneous Actions
equal,v,B1,Verbs - Miscellaneous Actions
hunt,v,B1,Verbs - Miscellaneous Actions
injure,v,B1,Verbs - Miscellaneous Actions
mess,n,B1,Verbs - Miscellaneous Actions
mess,v,B1,Verbs - Miscellaneous Actions
poison,n,B1,Verbs - Miscellaneous Actions
poison,v,B1,Verbs - Miscellaneous Actions
pray,v,B1,Verbs - Miscellaneous Actions
program,v,B1,Verbs - Miscellaneous Actions
rule,v,B1,Verbs - Miscellaneous Actions
shine,v,B1,Verbs - Miscellaneous Actions
signal,n,B1,Verbs - Miscellaneous Actions
signal,v,B1,Verbs - Miscellaneous Actions
slow,v,B1,Verbs - Miscellaneous Actions
tip,v,B1,Verbs - Miscellaneous Actions
tour,v,B1,Verbs - Miscellaneous Actions
transport,v,B1,Verbs - Miscellaneous Actions
trick,n,B1,Verbs - Miscellaneous Actions
trick,v,B1,Verbs - Miscellaneous Actions
water,v,B1,Verbs - Miscellaneous Actions
weigh,v,B1,Verbs - Miscellaneous Actions
board,v,B1,Verbs - Miscellaneous Actions
vote,n,B1,Politics - Government & Law
vote,v,B1,Politics - Government & Law
election,n,B1,Politics - Government & Law
politics,n,B1,Politics - Government & Law
policy,n,B1,Politics - Government & Law
court,n,B1,Politics - Government & Law
security,n,B1,Politics - Government & Law
authority,n,B1,Politics - Government & Law
candidate,n,B1,Politics - Government & Law
campaign,n,B1,Politics - Government & Law
campaign,v,B1,Politics - Government & Law
administration,n,B1,Politics - Government & Law
union,n,B1,Politics - Government & Law
arrest,v,B1,Politics - Government & Law
arrest,n,B1,Politics - Government & Law
battle,n,B1,Politics - Government & Law
enemy,n,B1,Politics - Government & Law
flag,n,B1,Politics - Government & Law
ban,v,B1,Politics - Government & Law
ban,n,B1,Politics - Government & Law
bomb,n,B1,Politics - Government & Law
bomb,v,B1,Politics - Government & Law
friendship,n,B1,Social - Community
marriage,n,B1,Social - Community
celebration,n,B1,Social - Community
ceremony,n,B1,Social - Community
custom,n,B1,Social - Community
attraction,n,B1,Social - Community
sex,n,B1,Social - Community
race (of people),n,B1,Sports - General
champion,n,B1,Sports - General
competitor,n,B1,Sports - General
racing,n,B1,Sports - General
costume,n,B1,Clothes - Items
underwear,n,B1,Clothes - Items
cotton,n,B1,Clothes - Items
leather,n,B1,Clothes - Items
wool,n,B1,Clothes - Items
beauty,n,B1,Appearance - General
iron,n,B1,Materials - General
iron,v,B1,Materials - General
chemical,adj,B1,Materials - General
chemical,n,B1,Materials - General
substance,n,B1,Materials - General
fuel,n,B1,Materials - General
powder,n,B1,Materials - General
cloth,n,B1,Materials - General
diamond,n,B1,Materials - General
dirt,n,B1,Materials - General
dust,n,B1,Materials - General
coal,n,B1,Materials - General
net,n,B1,Objects - Tools & Equipment
tent,n,B1,Objects - Tools & Equipment
weapon,n,B1,Objects - Tools & Equipment
package,n,B1,Objects - Tools & Equipment
needle,n,B1,Objects - Tools & Equipment
string,n,B1,Objects - Tools & Equipment
tube,n,B1,Objects - Tools & Equipment
fence,n,B1,Objects - Tools & Equipment
drum,n,B1,Objects - Tools & Equipment
sample,n,B1,Objects - Tools & Equipment
file,n,B1,Objects - Documents & Written
label,n,B1,Objects - Documents & Written
label,v,B1,Objects - Documents & Written
plot,n,B1,Objects - Documents & Written
narrative,n,B1,Objects - Documents & Written
narrative,adj,B1,Objects - Documents & Written
surface,n,B1,Objects - Parts & Components
edge,n,B1,Objects - Parts & Components
base,n,B1,Objects - Parts & Components
base,v,B1,Objects - Parts & Components
clue,n,B1,Objects - Parts & Components
bubble,n,B1,Objects - Parts & Components
whole,n,B1,Quantities - Portions & Parts
slice,n,B1,Quantities - Portions & Parts
slice,v,B1,Quantities - Portions & Parts
bite,v,B1,Quantities - Portions & Parts
bite,n,B1,Quantities - Portions & Parts
set (put),v,B1,Quantities - Portions & Parts
set (group),n,B1,Quantities - Portions & Parts
pack,n,B1,Quantities - Portions & Parts
drop,n,B1,Quantities - Portions & Parts
cut,n,B1,Quantities - Portions & Parts
share,n,B1,Quantities - Portions & Parts
spot,n,B1,Quantities - Portions & Parts
next,n,B1,Quantities - Portions & Parts
following,n,B1,Quantities - Portions & Parts
better,n,B1,Quantities - Portions & Parts
move,n,B1,Quantities - Portions & Parts
go,n,B1,Quantities - Portions & Parts
pass,n,B1,Quantities - Portions & Parts
shift,n,B1,Quantities - Portions & Parts
update,v,B1,Quantities - Portions & Parts
update,n,B1,Quantities - Portions & Parts
repeat,n,B1,Quantities - Portions & Parts
cover,n,B1,Quantities - Portions & Parts
click,v,B1,Quantities - Portions & Parts
click,n,B1,Quantities - Portions & Parts
highlight,v,B1,Quantities - Portions & Parts
highlight,n,B1,Quantities - Portions & Parts
knock,n,B1,Quantities - Portions & Parts
kiss,v,B1,Quantities - Portions & Parts
kiss,n,B1,Quantities - Portions & Parts
pin,n,B1,Quantities - Portions & Parts
pin,v,B1,Quantities - Portions & Parts
roll,v,B1,Quantities - Portions & Parts
roll,n,B1,Quantities - Portions & Parts
sail,n,B1,Quantities - Portions & Parts
stick (push into/attach),v,B1,Quantities - Portions & Parts
stick (piece of wood),n,B1,Quantities - Portions & Parts
swim,n,B1,Quantities - Portions & Parts
sight,n,B1,Quantities - Portions & Parts
ton,n,B1,Quantities - Portions & Parts
win,n,B1,Quantities - Portions & Parts
mixture,n,B1,Quantities - Portions & Parts
force,n,B1,Forces - Physical & Natural
force,v,B1,Forces - Physical & Natural
strength,n,B1,Forces - Physical & Natural
pressure,n,B1,Forces - Physical & Natural
flow,v,B1,Forces - Physical & Natural
flow,n,B1,Forces - Physical & Natural
explosion,n,B1,Forces - Physical & Natural
fighting,n,B1,Forces - Physical & Natural
killing,n,B1,Forces - Physical & Natural
magic,n,B1,Creative - Concepts
magic,adj,B1,Creative - Concepts
ghost,n,B1,Creative - Concepts
setting,n,B1,Organization - Concepts
planning,n,B1,Organization - Concepts
collection,n,B1,Organization - Concepts
layer,n,B1,Organization - Concepts
cheat,v,B1,Behavior - Negative Actions
cheat,n,B1,Behavior - Negative Actions
development,n,B1,Development - Progress & Growth
growth,n,B1,Development - Progress & Growth
improvement,n,B1,Development - Progress & Growth
dislike,v,B1,Emotions - Feelings & Reactions
dislike,n,B1,Emotions - Feelings & Reactions
effort,n,B1,Achievement - Work & Effort
loss,n,B1,Problems - Difficulties & Losses
lack,n,B1,Problems - Difficulties & Losses
lack,v,B1,Problems - Difficulties & Losses
summary,n,B1,Documents - Reports & Summaries
recommendation,n,B1,Documents - Reports & Summaries
original,n,B1,Documents - Reports & Summaries
punishment,n,B1,Consequences - Penalties & Results
release,v,B1,Consequences - Penalties & Results
release,n,B1,Consequences - Penalties & Results
unemployment,n,B1,Social Issues
quote,n,B1,B1 - Other Nouns
quote,v,B1,B1 - Other Verbs
direct,adv,B1,B1 - Other Adverbs
whoever,pron,B2,Grammar - Pronouns
whom,pron,B2,Grammar - Pronouns
furthermore,adv,B2,Grammar - Conjunctions
moreover,adv,B2,Grammar - Conjunctions
whereas,conj,B2,Grammar - Conjunctions
wherever,conj,B2,Grammar - Conjunctions
beyond,prep,B2,Grammar - Prepositions
beyond,adv,B2,Grammar - Prepositions
but,prep,B2,Grammar - Prepositions
via,prep,B2,Grammar - Prepositions
dozen,n,B2,Grammar - Determiners
dozen,det,B2,Grammar - Determiners
inform,v,B2,Verbs - Communication & Expression
declare,v,B2,Verbs - Communication & Expression
imply,v,B2,Verbs - Communication & Expression
emphasize,v,B2,Verbs - Communication & Expression
clarify,v,B2,Verbs - Communication & Expression
specify,v,B2,Verbs - Communication & Expression
detail,v,B2,Verbs - Communication & Expression
insist,v,B2,Verbs - Communication & Expression
deny,v,B2,Verbs - Communication & Expression
confess,v,B2,Verbs - Communication & Expression
reveal,v,B2,Verbs - Communication & Expression
expose,v,B2,Verbs - Communication & Expression
urge,v,B2,Verbs - Communication & Expression
beg,v,B2,Verbs - Communication & Expression
swear,v,B2,Verbs - Communication & Expression
whisper,v,B2,Verbs - Communication & Expression
whisper,n,B2,Verbs - Communication & Expression
cheer,v,B2,Verbs - Communication & Expression
cheer,n,B2,Verbs - Communication & Expression
regard,v,B2,Verbs - Communication & Expression
regard,n,B2,Verbs - Communication & Expression
term,v,B2,Verbs - Communication & Expression
accent,n,B2,Verbs - Communication & Expression
perceive,v,B2,Verbs - Mental Processes & Cognition
detect,v,B2,Verbs - Mental Processes & Cognition
assume,v,B2,Verbs - Mental Processes & Cognition
infer,v,B2,Verbs - Mental Processes & Cognition
anticipate,v,B2,Verbs - Mental Processes & Cognition
project,v,B2,Verbs - Mental Processes & Cognition
picture,v,B2,Verbs - Mental Processes & Cognition
recall,v,B2,Verbs - Mental Processes & Cognition
reckon,v,B2,Verbs - Mental Processes & Cognition
interpret,v,B2,Verbs - Mental Processes & Cognition
differ,v,B2,Verbs - Mental Processes & Cognition
puzzle,n,B2,Verbs - Mental Processes & Cognition
hesitate,v,B2,Verbs - Mental Processes & Cognition
alter,v,B2,Verbs - Change & Transformation
transform,v,B2,Verbs - Change & Transformation
convert,v,B2,Verbs - Change & Transformation
switch,n,B2,Verbs - Change & Transformation
evolve,v,B2,Verbs - Change & Transformation
enhance,v,B2,Verbs - Change & Transformation
extend,v,B2,Verbs - Change & Transformation
stretch,v,B2,Verbs - Change & Transformation
stretch,n,B2,Verbs - Change & Transformation
speed,v,B2,Verbs - Change & Transformation
rush,v,B2,Verbs - Change & Transformation
rush,n,B2,Verbs - Change & Transformation
vary,v,B2,Verbs - Change & Transformation
restore,v,B2,Verbs - Change & Transformation
recover,v,B2,Verbs - Change & Transformation
rebuild,v,B2,Verbs - Change & Transformation
strengthen,v,B2,Verbs - Change & Transformation
reinforce,v,B2,Verbs - Change & Transformation
boost,v,B2,Verbs - Change & Transformation
boost,n,B2,Verbs - Change & Transformation
emerge,v,B2,Verbs - Change & Transformation
arise,v,B2,Verbs - Change & Transformation
enable,v,B2,Verbs - Change & Transformation
ensure,v,B2,Verbs - Change & Transformation
guarantee,v,B2,Verbs - Change & Transformation
guarantee,n,B2,Verbs - Change & Transformation
assure,v,B2,Verbs - Change & Transformation
lower,v,B2,Verbs - Change & Transformation
multiply,v,B2,Verbs - Change & Transformation
drag,v,B2,Verbs - Movement & Physical Action
slide,v,B2,Verbs - Movement & Physical Action
slide,n,B2,Verbs - Movement & Physical Action
slip,v,B2,Verbs - Movement & Physical Action
wander,v,B2,Verbs - Movement & Physical Action
cruise,n,B2,Verbs - Movement & Physical Action
cruise,v,B2,Verbs - Movement & Physical Action
depart,v,B2,Verbs - Movement & Physical Action
curve,n,B2,Verbs - Movement & Physical Action
curve,v,B2,Verbs - Movement & Physical Action
pace,n,B2,Verbs - Movement & Physical Action
pace,v,B2,Verbs - Movement & Physical Action
scale,n,B2,Verbs - Movement & Physical Action
dive,v,B2,Verbs - Movement & Physical Action
dive,n,B2,Verbs - Movement & Physical Action
float,v,B2,Verbs - Movement & Physical Action
dig,v,B2,Verbs - Movement & Physical Action
scratch,v,B2,Verbs - Movement & Physical Action
scratch,n,B2,Verbs - Movement & Physical Action
rub,v,B2,Verbs - Movement & Physical Action
grab,v,B2,Verbs - Movement & Physical Action
hook,n,B2,Verbs - Movement & Physical Action
hook,v,B2,Verbs - Movement & Physical Action
catch,n,B2,Verbs - Movement & Physical Action
capture,v,B2,Verbs - Movement & Physical Action
capture,n,B2,Verbs - Movement & Physical Action
trap,v,B2,Verbs - Movement & Physical Action
trap,n,B2,Verbs - Movement & Physical Action
pile,n,B2,Verbs - Movement & Physical Action
pile,v,B2,Verbs - Movement & Physical Action
dump,v,B2,Verbs - Movement & Physical Action
spill,v,B2,Verbs - Movement & Physical Action
spread,n,B2,Verbs - Movement & Physical Action
stuff,v,B2,Verbs - Movement & Physical Action
sweep,v,B2,Verbs - Movement & Physical Action
wrap,v,B2,Verbs - Movement & Physical Action
fold,n,B2,Verbs - Movement & Physical Action
chop,v,B2,Verbs - Movement & Physical Action
bear (deal with),v,B2,Verbs - Movement & Physical Action
border,v,B2,Verbs - Movement & Physical Action
chain,v,B2,Verbs - Movement & Physical Action
date,v,B2,Verbs - Movement & Physical Action
free,v,B2,Verbs - Movement & Physical Action
rid,v,B2,Verbs - Movement & Physical Action
stare,v,B2,Verbs - Movement & Physical Action
surround,v,B2,Verbs - Movement & Physical Action
trip,v,B2,Verbs - Movement & Physical Action
rescue,v,B2,Verbs - Movement & Physical Action
rescue,n,B2,Verbs - Movement & Physical Action
interact,v,B2,Verbs - Social Interaction
